scheduler,time_s,mean,CI95_low,CI95_high,n
MR,7.85,3.79375,,,1
MR,7.95,3.7941899585921326,,,1
MR,8.05,3.790023291925465,,,1
MR,8.15,3.800059979556493,,,1
MR,8.25,3.799620020964361,,,1
MR,8.35,3.803786687631027,,,1
MR,8.450000000000001,3.79004917184265,,,1
MR,8.55,3.794215838509317,,,1
MR,8.65,3.7938096540229433,,,1
MR,8.75,3.803760482180293,,,1
MR,8.85,3.799593815513626,,,1
MR,8.950000000000001,3.7941899585921326,,,1
MR,9.05,3.790023291925465,,,1
MR,9.15,3.800059979556493,,,1
MR,9.25,3.799620020964361,,,1
MR,9.35,3.803786687631027,,,1
MR,9.45,3.79004917184265,,,1
MR,9.55,3.794215838509317,,,1
MR,9.65,3.7938096540229433,,,1
MR,9.75,3.803760482180293,,,1
MR,9.85,3.799593815513626,,,1
MR,9.95,3.7941899585921326,,,1
MR,10.05,3.790023291925465,,,1
MR,10.15,3.800059979556493,,,1
MR,10.25,3.799620020964361,,,1
MR,10.35,3.803786687631027,,,1
MR,10.45,3.79004917184265,,,1
MR,10.55,3.794215838509317,,,1
MR,10.65,3.7938096540229433,,,1
MR,10.75,3.803760482180293,,,1
MR,10.85,3.799593815513626,,,1
MR,10.95,3.7941899585921326,,,1
MR,11.05,3.790023291925465,,,1
MR,11.15,3.800059979556493,,,1
MR,11.25,3.799620020964361,,,1
MR,11.35,3.803786687631027,,,1
MR,11.45,3.79004917184265,,,1
MR,11.55,3.794215838509317,,,1
MR,11.65,3.7938096540229433,,,1
MR,11.75,3.803760482180293,,,1
MR,11.85,3.799593815513626,,,1
MR,11.95,3.7941899585921326,,,1
MR,12.05,3.790023291925465,,,1
MR,12.15,3.800059979556493,,,1
MR,12.25,3.799620020964361,,,1
MR,12.35,3.864203354297693,,,1
MR,12.45,3.925,,,1
MR,12.55,3.995833333333333,,,1
MR,12.65,4.0,,,1
MR,12.75,4.0,,,1
MR,12.85,4.0,,,1
MR,12.95,4.0,,,1
MR,13.05,4.0,,,1
MR,13.15,4.0,,,1
MR,13.25,4.0,,,1
MR,13.35,4.0,,,1
MR,13.45,4.0,,,1
MR,13.55,4.0,,,1
MR,13.65,4.0,,,1
MR,13.75,4.0,,,1
MR,13.85,4.0,,,1
MR,13.95,4.0,,,1
MR,14.05,4.0,,,1
MR,14.15,4.0,,,1
MR,14.25,4.0,,,1
MR,14.35,4.0,,,1
MR,14.45,4.0,,,1
MR,14.55,4.0,,,1
MR,14.65,4.0,,,1
MR,14.75,4.0,,,1
MR,14.85,4.0,,,1
