figure,panel,scheduler,ue,time_s,rbg_share_pct
fig06,(a) RR,RR,2,20.450000000000003,11.112248164784727
fig06,(a) RR,RR,2,20.55,11.112962858895647
fig06,(a) RR,RR,2,20.65,11.111989281778603
fig06,(a) RR,RR,2,20.75,11.110231625375617
fig06,(a) RR,RR,2,20.85,11.11064539565036
fig06,(a) RR,RR,2,20.950000000000003,11.112852170448994
fig06,(a) RR,RR,2,21.05,11.111795972255512
fig06,(a) RR,RR,2,21.15,11.111271474724148
fig06,(a) RR,RR,2,21.25,11.11120832905973
fig06,(a) RR,RR,2,21.35,11.110562874608162
fig06,(a) RR,RR,2,21.450000000000003,11.11067360186478
fig06,(a) RR,RR,2,21.55,11.109443491518965
fig06,(a) RR,RR,2,21.65,11.108852391126474
fig06,(a) RR,RR,2,21.75,11.113403864148651
fig06,(a) RR,RR,2,21.85,11.109599621523008
fig06,(a) RR,RR,2,21.950000000000003,11.114798273692864
fig06,(a) RR,RR,2,22.05,11.110517891540342
fig06,(a) RR,RR,2,22.15,11.114382192494633
fig06,(a) RR,RR,2,22.25,11.11042009516884
fig06,(a) RR,RR,2,22.35,11.11102251932364
fig06,(a) RR,RR,2,22.450000000000003,11.108739542602978
fig06,(a) RR,RR,2,22.55,11.109341966757777
fig06,(a) RR,RR,2,22.65,11.111230647891745
fig06,(a) RR,RR,2,22.75,11.112015549963996
fig06,(a) RR,RR,2,22.85,11.112867759743954
fig06,(a) RR,RR,2,22.950000000000003,11.11183128838995
fig06,(a) RR,RR,2,23.05,11.110976551672168
fig06,(a) RR,RR,2,23.15,11.110124341892211
fig06,(a) RR,RR,2,23.25,11.110229408851382
fig06,(a) RR,RR,2,23.35,11.111465963695444
fig06,(a) RR,RR,2,23.450000000000003,11.111465963695444
fig06,(a) RR,RR,2,23.55,11.110508686956312
fig06,(a) RR,RR,2,23.65,11.113166440580423
fig06,(a) RR,RR,2,23.75,11.111327461581563
fig06,(a) RR,RR,2,23.85,11.113823218794304
fig06,(a) RR,RR,2,23.950000000000003,11.10732090374593
fig06,(a) RR,RR,2,24.05,11.109752096320692
fig06,(a) RR,RR,2,24.15,11.106653914953156
fig06,(a) RR,RR,2,24.25,11.114545748515996
fig06,(a) RR,RR,2,24.35,11.113432033432952
fig06,(a) RR,RR,2,24.450000000000003,11.112446248452372
fig06,(a) RR,RR,2,24.55,11.107413191333212
fig06,(a) RR,RR,2,24.65,11.108891969579489
fig06,(a) RR,RR,2,24.75,11.111999335279142
fig06,(a) RR,RR,2,24.85,11.111226692997064
fig06,(a) RR,RR,2,24.950000000000003,11.11026941625793
fig06,(a) RR,RR,2,25.05,11.109449071713222
fig06,(a) RR,RR,2,25.15,11.114783591299046
fig06,(a) RR,RR,2,25.25,11.113656475138455
fig06,(a) RR,RR,2,25.35,11.113914939858022
fig06,(a) RR,RR,2,25.450000000000003,11.107447211591818
fig06,(a) RR,RR,2,25.55,11.109666221532985
fig06,(a) RR,RR,2,25.65,11.109666221532985
fig06,(a) RR,RR,2,25.75,11.11228676660636
fig06,(a) RR,RR,2,25.85,11.109606663690403
fig06,(a) RR,RR,2,25.950000000000003,11.109241600527175
fig06,(a) RR,RR,2,26.05,11.108796602307171
fig06,(a) RR,RR,2,26.15,11.111083623462116
fig06,(a) RR,RR,2,26.25,11.113936257869993
fig06,(a) RR,RR,2,26.35,11.111433142882452
fig06,(a) RR,RR,2,26.450000000000003,11.113230088075625
fig06,(a) RR,RR,2,26.55,11.10838761605271
fig06,(a) RR,RR,2,26.65,11.113166521023848
fig06,(a) RR,RR,2,26.75,11.110211019061396
fig06,(a) RR,RR,2,26.85,11.112700536881102
fig06,(a) RR,RR,2,26.950000000000003,11.108026174931508
fig06,(a) RR,RR,2,27.05,11.1100050762455
fig06,(a) RR,RR,2,27.15,11.110801863598889
fig06,(a) RR,RR,2,27.25,11.111168480222387
fig06,(a) RR,RR,2,27.35,11.114468716896504
fig06,(a) RR,RR,2,27.450000000000003,11.11028884881314
fig06,(a) RR,RR,2,27.55,11.115158473964378
fig06,(a) RR,RR,2,27.65,11.108500101727126
fig06,(a) RR,RR,2,27.75,11.110269787169386
fig06,(a) RR,RR,2,27.85,11.111545878683378
fig06,(a) RR,RR,2,27.950000000000003,11.11251134265778
fig06,(a) RR,RR,2,28.05,11.11215932914046
fig06,(a) RR,RR,2,28.15,11.108761656907395
fig06,(a) RR,RR,2,28.25,11.109635171931854
fig06,(a) RR,RR,2,28.35,11.11300444416905
fig06,(a) RR,RR,2,28.450000000000003,11.11161026255366
fig06,(a) RR,RR,2,28.55,11.114106019766396
fig06,(a) RR,RR,2,28.65,11.11002205341828
fig06,(a) RR,RR,2,28.75,11.112717471208038
fig06,(a) RR,RR,2,28.85,11.1102217139953
fig06,(a) RR,RR,2,28.950000000000003,11.112901816911252
fig06,(a) RR,RR,2,29.05,11.108092345953056
fig06,(a) RR,RR,2,29.15,11.10677383270859
fig06,(a) RR,RR,2,29.25,11.109359896925737
fig06,(a) RR,RR,2,29.35,11.111286768303218
fig06,(a) RR,RR,2,29.450000000000003,11.11042149398654
fig06,(a) RR,RR,2,29.55,11.107335749564724
fig06,(a) RR,RR,2,29.65,11.112015294338606
fig06,(a) RR,RR,2,29.75,11.114199081899754
fig06,(a) RR,RR,2,29.85,11.114950737592247
fig06,(a) RR,RR,2,29.950000000000003,11.112454980379509
fig06,(a) RR,RR,2,30.05,11.11185255622471
fig06,(a) RR,RR,2,30.15,11.109190173711845
fig06,(a) RR,RR,2,30.25,11.106502435175052
fig06,(a) RR,RR,2,30.35,11.10510173343922
fig06,(a) RR,RR,3,0.45,11.113164072689331
fig06,(a) RR,RR,3,0.55,11.111082128124124
fig06,(a) RR,RR,3,0.65,11.109100203278716
fig06,(a) RR,RR,3,0.75,11.112377510268743
fig06,(a) RR,RR,3,0.8500000000000001,11.109328148728814
fig06,(a) RR,RR,3,0.95,11.11033347292576
fig06,(a) RR,RR,3,1.05,11.108697114463654
fig06,(a) RR,RR,3,1.15,11.113736313618618
fig06,(a) RR,RR,3,1.25,11.111695655547203
fig06,(a) RR,RR,3,1.35,11.110770757286012
fig06,(a) RR,RR,3,1.4500000000000002,11.108181937939918
fig06,(a) RR,RR,3,1.55,11.108703439447057
fig06,(a) RR,RR,3,1.65,11.111169834810234
fig06,(a) RR,RR,3,1.75,11.111847927335958
fig06,(a) RR,RR,3,1.85,11.11230170137464
fig06,(a) RR,RR,3,1.95,11.113422790176084
fig06,(a) RR,RR,3,2.0500000000000003,11.111390834833584
fig06,(a) RR,RR,3,2.15,11.11202895457548
fig06,(a) RR,RR,3,2.25,11.109551348324288
fig06,(a) RR,RR,3,2.35,11.114648846960169
fig06,(a) RR,RR,3,2.45,11.114149166755498
fig06,(a) RR,RR,3,2.5500000000000003,11.111453748965742
fig06,(a) RR,RR,3,2.6500000000000004,11.111595400050788
fig06,(a) RR,RR,3,2.75,11.109876070314296
fig06,(a) RR,RR,3,2.85,11.111270251929684
fig06,(a) RR,RR,3,2.95,11.10989540316305
fig06,(a) RR,RR,3,3.0500000000000003,11.10798420619509
fig06,(a) RR,RR,3,3.1500000000000004,11.11253153691196
fig06,(a) RR,RR,3,3.25,11.11149620303749
fig06,(a) RR,RR,3,3.35,11.11253791039585
fig06,(a) RR,RR,3,3.45,11.110648333303097
fig06,(a) RR,RR,3,3.5500000000000003,11.110567410655436
fig06,(a) RR,RR,3,3.65,11.1140831729899
fig06,(a) RR,RR,3,3.75,11.112620057096493
fig06,(a) RR,RR,3,3.85,11.11270097974415
fig06,(a) RR,RR,3,3.95,11.110722078430165
fig06,(a) RR,RR,3,4.05,11.110129864854256
fig06,(a) RR,RR,3,4.15,11.108360179411996
fig06,(a) RR,RR,3,4.25,11.110339080725987
fig06,(a) RR,RR,3,4.3500000000000005,11.11160964803429
fig06,(a) RR,RR,3,4.45,11.11329841082889
fig06,(a) RR,RR,3,4.55,11.111779254264617
fig06,(a) RR,RR,3,4.65,11.11050868695631
fig06,(a) RR,RR,3,4.75,11.110508686956312
fig06,(a) RR,RR,3,4.8500000000000005,11.11185255622471
fig06,(a) RR,RR,3,4.95,11.109491704807256
fig06,(a) RR,RR,3,5.050000000000001,11.109572627454916
fig06,(a) RR,RR,3,5.15,11.109747914750791
fig06,(a) RR,RR,3,5.25,11.110269787169386
fig06,(a) RR,RR,3,5.3500000000000005,11.110269787169386
fig06,(a) RR,RR,3,5.45,11.109707907344244
fig06,(a) RR,RR,3,5.550000000000001,11.112060718710431
fig06,(a) RR,RR,3,5.65,11.113174433793477
fig06,(a) RR,RR,3,5.75,11.110628947918965
fig06,(a) RR,RR,3,5.8500000000000005,11.113291533822393
fig06,(a) RR,RR,3,5.95,11.112699320246492
fig06,(a) RR,RR,3,6.050000000000001,11.110176870443242
fig06,(a) RR,RR,3,6.15,11.107000452172484
fig06,(a) RR,RR,3,6.25,11.108889133306448
fig06,(a) RR,RR,3,6.3500000000000005,11.112015549963994
fig06,(a) RR,RR,3,6.45,11.112972826703128
fig06,(a) RR,RR,3,6.550000000000001,11.1106730796753
fig06,(a) RR,RR,3,6.65,11.112749215736956
fig06,(a) RR,RR,3,6.75,11.110394314958688
fig06,(a) RR,RR,3,6.8500000000000005,11.110394314958688
fig06,(a) RR,RR,3,6.95,11.110572988486418
fig06,(a) RR,RR,3,7.050000000000001,11.109282873988755
fig06,(a) RR,RR,3,7.15,11.11337189788034
fig06,(a) RR,RR,3,7.25,11.11138825708268
fig06,(a) RR,RR,3,7.35,11.111388257082682
fig06,(a) RR,RR,3,7.45,11.109860489914398
fig06,(a) RR,RR,3,7.550000000000001,11.10857695763356
fig06,(a) RR,RR,3,7.65,11.110804951420642
fig06,(a) RR,RR,3,7.75,11.108654760591206
fig06,(a) RR,RR,3,7.85,11.112170522925672
fig06,(a) RR,RR,3,7.95,11.114314152059883
fig06,(a) RR,RR,3,8.05,11.113440637035426
fig06,(a) RR,RR,3,8.15,11.109233741934355
fig06,(a) RR,RR,3,8.25,11.108893726818254
fig06,(a) RR,RR,3,8.35,11.110859135623286
fig06,(a) RR,RR,3,8.450000000000001,11.114817441468384
fig06,(a) RR,RR,3,8.55,11.111634593201126
fig06,(a) RR,RR,3,8.65,11.110542699420554
fig06,(a) RR,RR,3,8.75,11.110616001380649
fig06,(a) RR,RR,3,8.85,11.11158146535505
fig06,(a) RR,RR,3,8.950000000000001,11.110262952110585
fig06,(a) RR,RR,3,9.05,11.107521458803054
fig06,(a) RR,RR,3,9.15,11.10839497382751
fig06,(a) RR,RR,3,9.25,11.110918335381577
fig06,(a) RR,RR,3,9.35,11.110918335381577
fig06,(a) RR,RR,3,9.45,11.110918335381577
fig06,(a) RR,RR,3,9.55,11.109713487071977
fig06,(a) RR,RR,3,9.65,11.11478906910883
fig06,(a) RR,RR,3,9.75,11.112101330572036
fig06,(a) RR,RR,3,9.85,11.114597087784777
fig06,(a) RR,RR,3,9.95,11.109330920651676
fig06,(a) RR,RR,3,10.05,11.109834871627324
fig06,(a) RR,RR,3,10.15,11.107339114414586
fig06,(a) RR,RR,3,10.25,11.109626135569531
fig06,(a) RR,RR,3,10.35,11.115487881128397
fig06,(a) RR,RR,3,10.45,11.114503638847316
fig06,(a) RR,RR,3,10.55,11.111117088290955
fig06,(a) RR,RR,3,10.65,11.106836706138438
fig06,(a) RR,RR,3,10.75,11.109340104983792
fig06,(a) RR,RR,3,10.85,11.111425419365789
fig06,(a) RR,RR,3,10.95,11.114523600733326
fig06,(a) RR,RR,3,11.05,11.109884747653128
fig06,(a) RR,RR,3,11.15,11.10916865856346
fig06,(a) RR,RR,3,11.25,11.110032574521716
fig06,(a) RR,RR,3,11.35,11.110464532500844
fig06,(a) RR,RR,3,11.45,11.11178304574531
fig06,(a) RR,RR,3,11.55,11.106835163438936
fig06,(a) RR,RR,3,11.65,11.114137698331362
fig06,(a) RR,RR,3,11.75,11.110316070099357
fig06,(a) RR,RR,3,11.85,11.116519075590366
fig06,(a) RR,RR,3,11.95,11.108187194024271
fig06,(a) RR,RR,3,12.05,11.114159013085713
fig06,(a) RR,RR,3,12.15,11.106856478193292
fig06,(a) RR,RR,3,12.25,11.11336881148202
fig06,(a) RR,RR,3,12.35,11.112310514433156
fig06,(a) RR,RR,3,12.45,11.113600628930817
fig06,(a) RR,RR,3,12.55,11.108966401853692
fig06,(a) RR,RR,3,12.65,11.107874508073117
fig06,(a) RR,RR,3,12.75,11.112448550383007
fig06,(a) RR,RR,3,12.85,11.11199634243247
fig06,(a) RR,RR,3,12.95,11.113743372481387
fig06,(a) RR,RR,3,13.05,11.108206102793174
fig06,(a) RR,RR,3,13.15,11.11347095791094
fig06,(a) RR,RR,3,13.25,11.110326303822893
fig06,(a) RR,RR,3,13.35,11.115182912453085
fig06,(a) RR,RR,3,13.45,11.11089073104025
fig06,(a) RR,RR,3,13.55,11.11157528159003
fig06,(a) RR,RR,3,13.65,11.107761011132824
fig06,(a) RR,RR,3,13.75,11.11082655442621
fig06,(a) RR,RR,3,13.85,11.110412511754973
fig06,(a) RR,RR,3,13.95,11.10954723743829
fig06,(a) RR,RR,3,14.05,11.112619600627765
fig06,(a) RR,RR,3,14.15,11.111058978251563
fig06,(a) RR,RR,3,14.25,11.111403786813849
fig06,(a) RR,RR,3,14.35,11.108795824017122
fig06,(a) RR,RR,3,14.45,11.110770489064564
fig06,(a) RR,RR,3,14.55,11.111211844024291
fig06,(a) RR,RR,3,14.65,11.11074744363154
fig06,(a) RR,RR,3,14.75,11.111460517120896
fig06,(a) RR,RR,3,14.85,11.11474682229399
fig06,(a) RR,RR,3,14.95,11.112999792245075
fig06,(a) RR,RR,3,15.05,11.110816004683931
fig06,(a) RR,RR,3,15.15,11.10623958501317
fig06,(a) RR,RR,3,15.25,11.10623958501317
fig06,(a) RR,RR,3,15.35,11.111287356261064
fig06,(a) RR,RR,3,15.45,11.110855398281936
fig06,(a) RR,RR,3,15.55,11.111369230649265
fig06,(a) RR,RR,3,15.65,11.111950094946296
fig06,(a) RR,RR,3,15.75,11.11506979146222
fig06,(a) RR,RR,3,15.85,11.112716980096032
fig06,(a) RR,RR,3,15.95,11.10978596447958
fig06,(a) RR,RR,3,16.05,11.10567530554095
fig06,(a) RR,RR,3,16.150000000000002,11.111686296596927
fig06,(a) RR,RR,3,16.25,11.109853950985134
fig06,(a) RR,RR,3,16.35,11.11447844229109
fig06,(a) RR,RR,3,16.45,11.110306430233974
fig06,(a) RR,RR,3,16.55,11.11162494347844
fig06,(a) RR,RR,3,16.650000000000002,11.10927213211225
fig06,(a) RR,RR,3,16.75,11.107683922976872
fig06,(a) RR,RR,3,16.85,11.11017968018961
fig06,(a) RR,RR,3,16.95,11.111558914438756
fig06,(a) RR,RR,3,17.05,11.113739337150038
fig06,(a) RR,RR,3,17.150000000000002,11.111942391956866
fig06,(a) RR,RR,3,17.25,11.11100451266745
fig06,(a) RR,RR,3,17.35,11.111004512667447
fig06,(a) RR,RR,3,17.45,11.10917858448729
fig06,(a) RR,RR,3,17.55,11.110054707019282
fig06,(a) RR,RR,3,17.650000000000002,11.108940991936242
fig06,(a) RR,RR,3,17.75,11.110068108096833
fig06,(a) RR,RR,3,17.85,11.11280104004564
fig06,(a) RR,RR,3,17.95,11.112609468063424
fig06,(a) RR,RR,3,18.05,11.112087966556286
fig06,(a) RR,RR,3,18.15,11.11083381285375
fig06,(a) RR,RR,3,18.25,11.111087141593387
fig06,(a) RR,RR,3,18.35,11.11160864310053
fig06,(a) RR,RR,3,18.45,11.108882222008065
fig06,(a) RR,RR,3,18.55,11.113286873319849
fig06,(a) RR,RR,3,18.65,11.111889249280717
fig06,(a) RR,RR,3,18.75,11.111367206684648
fig06,(a) RR,RR,3,18.85,11.109477629591892
fig06,(a) RR,RR,3,18.95,11.113739237317771
fig06,(a) RR,RR,3,19.05,11.112679955680209
fig06,(a) RR,RR,3,19.15,11.110103124703755
fig06,(a) RR,RR,3,19.25,11.109734898229746
fig06,(a) RR,RR,3,19.35,11.111958250656118
fig06,(a) RR,RR,3,19.450000000000003,11.11307196573916
fig06,(a) RR,RR,3,19.55,11.111090040893751
fig06,(a) RR,RR,3,19.65,11.113736313618618
fig06,(a) RR,RR,3,19.75,11.112541675887917
fig06,(a) RR,RR,3,19.85,11.112027843520586
fig06,(a) RR,RR,3,19.950000000000003,11.111100900532216
fig06,(a) RR,RR,3,20.05,11.111100900532216
fig06,(a) RR,RR,3,20.15,11.110579399025076
fig06,(a) RR,RR,3,20.25,11.108398976313794
fig06,(a) RR,RR,3,20.35,11.109515232835925
fig06,(a) RR,RR,3,20.450000000000003,11.108267589989728
fig06,(a) RR,RR,3,20.55,11.11291310171071
fig06,(a) RR,RR,3,20.65,11.111939524593666
fig06,(a) RR,RR,3,20.75,11.11416244298568
fig06,(a) RR,RR,3,20.85,11.11064539565036
fig06,(a) RR,RR,3,20.950000000000003,11.107611080302243
fig06,(a) RR,RR,3,21.05,11.111976699501952
fig06,(a) RR,RR,3,21.15,11.111452201970588
fig06,(a) RR,RR,3,21.25,11.1128414065878
fig06,(a) RR,RR,3,21.35,11.110517770562147
fig06,(a) RR,RR,3,21.450000000000003,11.110628497818768
fig06,(a) RR,RR,3,21.55,11.11318712733807
fig06,(a) RR,RR,3,21.65,11.10885239112647
fig06,(a) RR,RR,3,21.75,11.107886927152071
fig06,(a) RR,RR,3,21.85,11.108390429852523
fig06,(a) RR,RR,3,21.950000000000003,11.113589082022376
fig06,(a) RR,RR,3,22.05,11.11482563686644
fig06,(a) RR,RR,3,22.15,11.114382192494636
fig06,(a) RR,RR,3,22.25,11.11042009516884
fig06,(a) RR,RR,3,22.35,11.11102251932364
fig06,(a) RR,RR,3,22.450000000000003,11.108739542602978
fig06,(a) RR,RR,3,22.55,11.109341966757777
fig06,(a) RR,RR,3,22.65,11.11123064789174
fig06,(a) RR,RR,3,22.75,11.112015549963994
fig06,(a) RR,RR,3,22.85,11.112867759743956
fig06,(a) RR,RR,3,22.950000000000003,11.11183128838995
fig06,(a) RR,RR,3,23.05,11.110976551672168
fig06,(a) RR,RR,3,23.15,11.110124341892211
fig06,(a) RR,RR,3,23.25,11.110229408851382
fig06,(a) RR,RR,3,23.35,11.111465963695444
fig06,(a) RR,RR,3,23.450000000000003,11.111465963695444
fig06,(a) RR,RR,3,23.55,11.110508686956312
fig06,(a) RR,RR,3,23.65,11.107000452172484
fig06,(a) RR,RR,3,23.75,11.110678410170204
fig06,(a) RR,RR,3,23.85,11.10755871365428
fig06,(a) RR,RR,3,23.950000000000003,11.11293993990121
fig06,(a) RR,RR,3,24.05,11.109854195479397
fig06,(a) RR,RR,3,24.15,11.112371467840518
fig06,(a) RR,RR,3,24.25,11.110116658251137
fig06,(a) RR,RR,3,24.35,11.109002943168091
fig06,(a) RR,RR,3,24.450000000000003,11.112781785593649
fig06,(a) RR,RR,3,24.55,11.11217781873935
fig06,(a) RR,RR,3,24.65,11.113656596985622
fig06,(a) RR,RR,3,24.75,11.111999335279142
fig06,(a) RR,RR,3,24.85,11.111226692997064
fig06,(a) RR,RR,3,24.950000000000003,11.11026941625793
fig06,(a) RR,RR,3,25.05,11.109449071713222
fig06,(a) RR,RR,3,25.15,11.114783591299046
fig06,(a) RR,RR,3,25.25,11.113656475138455
fig06,(a) RR,RR,3,25.35,11.11391493985802
fig06,(a) RR,RR,3,25.450000000000003,11.107447211591818
fig06,(a) RR,RR,3,25.55,11.109666221532985
fig06,(a) RR,RR,3,25.65,11.109666221532985
fig06,(a) RR,RR,3,25.75,11.112286766606358
fig06,(a) RR,RR,3,25.85,11.109606663690409
fig06,(a) RR,RR,3,25.950000000000003,11.109241600527175
fig06,(a) RR,RR,3,26.05,11.108796602307171
fig06,(a) RR,RR,3,26.15,11.111083623462116
fig06,(a) RR,RR,3,26.25,11.109507167605132
fig06,(a) RR,RR,3,26.35,11.11191757463017
fig06,(a) RR,RR,3,26.450000000000003,11.113714519823342
fig06,(a) RR,RR,3,26.55,11.113301138065289
fig06,(a) RR,RR,3,26.65,11.113166521023848
fig06,(a) RR,RR,3,26.75,11.110211019061396
fig06,(a) RR,RR,3,26.85,11.112700536881102
fig06,(a) RR,RR,3,26.950000000000003,11.108026174931508
fig06,(a) RR,RR,3,27.05,11.1100050762455
fig06,(a) RR,RR,3,27.15,11.10655233104747
fig06,(a) RR,RR,3,27.25,11.111226692997064
fig06,(a) RR,RR,3,27.35,11.10910511227799
fig06,(a) RR,RR,3,27.450000000000003,11.114329947382194
fig06,(a) RR,RR,3,27.55,11.114891827207336
fig06,(a) RR,RR,3,27.65,11.113655272363276
fig06,(a) RR,RR,3,27.75,11.110269787169386
fig06,(a) RR,RR,3,27.85,11.107353006565978
fig06,(a) RR,RR,3,27.950000000000003,11.112249288150442
fig06,(a) RR,RR,3,28.05,11.111897274633122
fig06,(a) RR,RR,3,28.15,11.11269247451746
fig06,(a) RR,RR,3,28.25,11.109635171931854
fig06,(a) RR,RR,3,28.35,11.10738899044039
fig06,(a) RR,RR,3,28.450000000000003,11.110487171807929
fig06,(a) RR,RR,3,28.55,11.107367475292005
fig06,(a) RR,RR,3,28.65,11.116045903781751
fig06,(a) RR,RR,3,28.75,11.11424895858858
fig06,(a) RR,RR,3,28.85,11.117368655104505
fig06,(a) RR,RR,3,28.950000000000003,11.10798829489867
fig06,(a) RR,RR,3,29.05,11.10934481234842
fig06,(a) RR,RR,3,29.15,11.108026299103951
fig06,(a) RR,RR,3,29.25,11.11552588533368
fig06,(a) RR,RR,3,29.35,11.111286768303222
fig06,(a) RR,RR,3,29.450000000000003,11.110421493986538
fig06,(a) RR,RR,3,29.55,11.107335749564724
fig06,(a) RR,RR,3,29.65,11.112015294338606
fig06,(a) RR,RR,3,29.75,11.114199081899754
fig06,(a) RR,RR,3,29.85,11.110919129787057
fig06,(a) RR,RR,3,29.950000000000003,11.108423372574316
fig06,(a) RR,RR,3,30.05,11.107820948419516
fig06,(a) RR,RR,3,30.15,11.115123483311942
fig06,(a) RR,RR,3,30.25,11.112435744775146
fig06,(a) RR,RR,3,30.35,11.114001697839363
fig06,(a) RR,RR,4,0.45,11.113164072689331
fig06,(a) RR,RR,4,0.55,11.111082128124124
fig06,(a) RR,RR,4,0.65,11.109100203278716
fig06,(a) RR,RR,4,0.75,11.112377510268743
fig06,(a) RR,RR,4,0.8500000000000001,11.109328148728814
fig06,(a) RR,RR,4,0.95,11.11033347292576
fig06,(a) RR,RR,4,1.05,11.108697114463654
fig06,(a) RR,RR,4,1.15,11.113736313618618
fig06,(a) RR,RR,4,1.25,11.111695655547203
fig06,(a) RR,RR,4,1.35,11.110770757286012
fig06,(a) RR,RR,4,1.4500000000000002,11.112674300922848
fig06,(a) RR,RR,4,1.55,11.113195802429985
fig06,(a) RR,RR,4,1.65,11.109496209385222
fig06,(a) RR,RR,4,1.75,11.105681938928017
fig06,(a) RR,RR,4,1.85,11.106135712966696
fig06,(a) RR,RR,4,1.95,11.113422790176084
fig06,(a) RR,RR,4,2.0500000000000003,11.111390834833584
fig06,(a) RR,RR,4,2.15,11.11202895457548
fig06,(a) RR,RR,4,2.25,11.109551348324288
fig06,(a) RR,RR,4,2.35,11.114648846960169
fig06,(a) RR,RR,4,2.45,11.114149166755498
fig06,(a) RR,RR,4,2.5500000000000003,11.111453748965742
fig06,(a) RR,RR,4,2.6500000000000004,11.111595400050788
fig06,(a) RR,RR,4,2.75,11.109876070314291
fig06,(a) RR,RR,4,2.85,11.111270251929684
fig06,(a) RR,RR,4,2.95,11.10989540316305
fig06,(a) RR,RR,4,3.0500000000000003,11.112541675887917
fig06,(a) RR,RR,4,3.1500000000000004,11.112016983882125
fig06,(a) RR,RR,4,3.25,11.110981650007655
fig06,(a) RR,RR,4,3.35,11.107465887673188
fig06,(a) RR,RR,4,3.45,11.110648333303097
fig06,(a) RR,RR,4,3.5500000000000003,11.110567410655436
fig06,(a) RR,RR,4,3.65,11.114083172989902
fig06,(a) RR,RR,4,3.75,11.112620057096493
fig06,(a) RR,RR,4,3.85,11.112700979744153
fig06,(a) RR,RR,4,3.95,11.11072207843016
fig06,(a) RR,RR,4,4.05,11.110129864854256
fig06,(a) RR,RR,4,4.15,11.108360179411996
fig06,(a) RR,RR,4,4.25,11.110339080725987
fig06,(a) RR,RR,4,4.3500000000000005,11.111609648034287
fig06,(a) RR,RR,4,4.45,11.11329841082889
fig06,(a) RR,RR,4,4.55,11.111779254264611
fig06,(a) RR,RR,4,4.65,11.110508686956312
fig06,(a) RR,RR,4,4.75,11.110508686956312
fig06,(a) RR,RR,4,4.8500000000000005,11.11185255622471
fig06,(a) RR,RR,4,4.95,11.109491704807256
fig06,(a) RR,RR,4,5.050000000000001,11.109572627454916
fig06,(a) RR,RR,4,5.15,11.109747914750791
fig06,(a) RR,RR,4,5.25,11.110269787169386
fig06,(a) RR,RR,4,5.3500000000000005,11.110269787169386
fig06,(a) RR,RR,4,5.45,11.109707907344244
fig06,(a) RR,RR,4,5.550000000000001,11.112060718710431
fig06,(a) RR,RR,4,5.65,11.113174433793477
fig06,(a) RR,RR,4,5.75,11.110628947918965
fig06,(a) RR,RR,4,5.8500000000000005,11.113291533822396
fig06,(a) RR,RR,4,5.95,11.112699320246492
fig06,(a) RR,RR,4,6.050000000000001,11.11017687044324
fig06,(a) RR,RR,4,6.15,11.107000452172484
fig06,(a) RR,RR,4,6.25,11.108889133306448
fig06,(a) RR,RR,4,6.3500000000000005,11.112015549963994
fig06,(a) RR,RR,4,6.45,11.112972826703128
fig06,(a) RR,RR,4,6.550000000000001,11.1106730796753
fig06,(a) RR,RR,4,6.65,11.112749215736956
fig06,(a) RR,RR,4,6.75,11.110394314958688
fig06,(a) RR,RR,4,6.8500000000000005,11.110394314958688
fig06,(a) RR,RR,4,6.95,11.110572988486418
fig06,(a) RR,RR,4,7.050000000000001,11.109282873988755
fig06,(a) RR,RR,4,7.15,11.11337189788034
fig06,(a) RR,RR,4,7.25,11.111388257082682
fig06,(a) RR,RR,4,7.35,11.111388257082682
fig06,(a) RR,RR,4,7.45,11.109860489914398
fig06,(a) RR,RR,4,7.550000000000001,11.10857695763356
fig06,(a) RR,RR,4,7.65,11.114942654168075
fig06,(a) RR,RR,4,7.75,11.11279246333864
fig06,(a) RR,RR,4,7.85,11.111750755980282
fig06,(a) RR,RR,4,7.95,11.109756682367058
fig06,(a) RR,RR,4,8.05,11.1088831673426
fig06,(a) RR,RR,4,8.15,11.114071671300588
fig06,(a) RR,RR,4,8.25,11.109700048379294
fig06,(a) RR,RR,4,8.35,11.111665457184325
fig06,(a) RR,RR,4,8.450000000000001,11.110785833663192
fig06,(a) RR,RR,4,8.55,11.111634593201126
fig06,(a) RR,RR,4,8.65,11.110542699420554
fig06,(a) RR,RR,4,8.75,11.110616001380649
fig06,(a) RR,RR,4,8.85,11.11158146535505
fig06,(a) RR,RR,4,8.950000000000001,11.110262952110585
fig06,(a) RR,RR,4,9.05,11.111714330920456
fig06,(a) RR,RR,4,9.15,11.11258784594491
fig06,(a) RR,RR,4,9.25,11.111496662570184
fig06,(a) RR,RR,4,9.35,11.111496662570184
fig06,(a) RR,RR,4,9.45,11.111496662570184
fig06,(a) RR,RR,4,9.55,11.113906359189375
fig06,(a) RR,RR,4,9.65,11.109272132112253
fig06,(a) RR,RR,4,9.75,11.106584393575456
fig06,(a) RR,RR,4,9.85,11.109080150788197
fig06,(a) RR,RR,4,9.95,11.109330920651676
fig06,(a) RR,RR,4,10.05,11.109834871627326
fig06,(a) RR,RR,4,10.15,11.107339114414586
fig06,(a) RR,RR,4,10.25,11.109626135569531
fig06,(a) RR,RR,4,10.35,11.115487881128397
fig06,(a) RR,RR,4,10.45,11.11450363884732
fig06,(a) RR,RR,4,10.55,11.111117088290955
fig06,(a) RR,RR,4,10.65,11.112258523531628
