scheduler,time_s,mean,CI95_low,CI95_high,n
MR,23.05,3.998576512455516,,,1
MR,23.15,3.998576512455516,,,1
MR,23.25,3.998576512455516,,,1
MR,23.35,3.998576512455516,,,1
MR,23.450000000000003,3.998576512455516,,,1
MR,23.55,3.998576512455516,,,1
MR,23.65,3.998576512455516,,,1
MR,23.75,3.998576512455516,,,1
MR,23.85,3.998576512455516,,,1
MR,23.950000000000003,3.998576512455516,,,1
MR,24.05,3.998576512455516,,,1
MR,24.15,3.998576512455516,,,1
MR,24.25,4.007294124314771,,,1
MR,24.35,4.00729412431477,,,1
MR,24.450000000000003,4.00729412431477,,,1
MR,24.55,3.998576512455516,,,1
MR,24.65,3.998576512455516,,,1
MR,24.75,3.998576512455516,,,1
MR,24.85,3.998576512455516,,,1
MR,24.950000000000003,3.998576512455516,,,1
MR,25.05,3.998576512455516,,,1
MR,25.15,3.998576512455516,,,1
MR,25.25,3.998576512455516,,,1
MR,25.35,3.998576512455516,,,1
MR,25.450000000000003,3.998576512455516,,,1
MR,25.55,3.998576512455516,,,1
MR,25.65,3.998576512455516,,,1
MR,25.75,3.998576512455516,,,1
MR,25.85,3.998576512455516,,,1
MR,25.950000000000003,3.998576512455516,,,1
MR,26.05,3.998576512455516,,,1
MR,26.15,3.998576512455516,,,1
MR,26.25,3.998576512455516,,,1
MR,26.35,3.998576512455516,,,1
MR,26.450000000000003,3.998576512455516,,,1
MR,26.55,3.998576512455516,,,1
MR,26.65,3.998576512455516,,,1
MR,26.75,3.998576512455516,,,1
MR,26.85,3.998576512455516,,,1
MR,26.950000000000003,3.998576512455516,,,1
MR,27.05,3.998576512455516,,,1
MR,27.15,3.998576512455516,,,1
MR,27.25,3.998576512455516,,,1
MR,27.35,3.998576512455516,,,1
MR,27.450000000000003,3.998576512455516,,,1
MR,27.55,3.998576512455516,,,1
MR,27.65,3.998576512455516,,,1
MR,27.75,3.998576512455516,,,1
MR,27.85,3.998576512455516,,,1
MR,27.950000000000003,3.998576512455516,,,1
MR,28.05,3.998576512455516,,,1
MR,28.15,3.998576512455516,,,1
MR,28.25,3.998576512455516,,,1
MR,28.35,3.998576512455516,,,1
MR,28.450000000000003,3.998576512455516,,,1
MR,28.55,3.998576512455516,,,1
MR,28.65,3.998576512455516,,,1
MR,28.75,3.998576512455516,,,1
MR,28.85,3.998576512455516,,,1
MR,28.950000000000003,3.998576512455516,,,1
MR,29.05,3.998576512455516,,,1
MR,29.15,3.998576512455516,,,1
MR,29.25,3.998576512455516,,,1
MR,29.35,3.998576512455516,,,1
MR,29.450000000000003,3.998576512455516,,,1
MR,29.55,3.998576512455516,,,1
MR,29.65,3.998576512455516,,,1
MR,29.75,3.998576512455516,,,1
MR,29.85,3.998576512455516,,,1
MR,29.950000000000003,3.998576512455516,,,1
MR,30.05,3.998576512455516,,,1
MR,30.15,3.998576512455516,,,1
MR,30.25,3.998576512455516,,,1
MR,30.35,3.998576512455516,,,1
IA-FMR,0.45,8.961733557030954,,,1
IA-FMR,0.55,8.96235979265427,,,1
IA-FMR,0.65,8.962446714600949,,,1
IA-FMR,0.75,8.96400088999148,,,1
IA-FMR,0.8500000000000001,8.96439350798389,,,1
IA-FMR,0.95,8.964658961749064,,,1
IA-FMR,1.05,8.964298406798852,,,1
IA-FMR,1.15,8.964045067346264,,,1
IA-FMR,1.25,8.963993488432614,,,1
IA-FMR,1.35,8.964528063706533,,,1
IA-FMR,1.4500000000000002,8.964467653539794,,,1
IA-FMR,1.55,8.964526963551984,,,1
IA-FMR,1.65,8.964039193608953,,,1
IA-FMR,1.75,8.964470092125929,,,1
IA-FMR,1.85,8.964513588342891,,,1
IA-FMR,1.95,8.964785165561656,,,1
IA-FMR,2.0500000000000003,8.964668016664005,,,1
IA-FMR,2.15,8.964616789348502,,,1
IA-FMR,2.25,8.964483702605825,,,1
IA-FMR,2.35,8.964360277575295,,,1
IA-FMR,2.45,8.964088252463583,,,1
IA-FMR,2.5500000000000003,8.964221339206262,,,1
IA-FMR,2.6500000000000004,8.964213608107723,,,1
IA-FMR,2.75,8.964441530205264,,,1
IA-FMR,2.85,8.96423036315324,,,1
IA-FMR,2.95,8.964093802782312,,,1
IA-FMR,3.0500000000000003,8.964234981846639,,,1
IA-FMR,3.1500000000000004,8.964636187318115,,,1
IA-FMR,3.25,8.964458878764377,,,1
IA-FMR,3.35,8.964186158280922,,,1
IA-FMR,3.45,8.963770575762036,,,1
IA-FMR,3.5500000000000003,8.96417342841521,,,1
IA-FMR,3.65,8.964597377875224,,,1
IA-FMR,3.75,8.964741669344692,,,1
IA-FMR,3.85,8.964783841745254,,,1
IA-FMR,3.95,8.964398976347606,,,1
IA-FMR,4.05,8.964222626510201,,,1
IA-FMR,4.15,8.964039891467479,,,1
IA-FMR,4.25,8.96422767915391,,,1
IA-FMR,4.3500000000000005,8.964773547913358,,,1
IA-FMR,4.45,8.964498640631568,,,1
IA-FMR,4.55,8.964271768882769,,,1
IA-FMR,4.65,8.964025674991255,,,1
IA-FMR,4.75,8.964031948067413,,,1
IA-FMR,4.8500000000000005,8.964215323599246,,,1
IA-FMR,4.95,8.964207163351531,,,1
IA-FMR,5.050000000000001,8.964351732037523,,,1
