bandwidth_mhz,seed,identical_pct,same_ue_set_pct,divergence_norm,ues_target_positive,ues_applied_positive,jain_target,jain_applied,n_decisions
20,464903,100.0,100.0,0.0,9.0,9.0,0.9787985832200017,0.9787985832200017,46225
20,474555,100.0,100.0,0.0,9.0,9.0,0.9784538272735914,0.9784538272735914,16045
20,47889,100.0,100.0,0.0,9.0,9.0,0.9845794727079921,0.9845794727079921,47995
20,4798,100.0,100.0,0.0,9.0,9.0,0.9790107698603827,0.9790107698603827,47998
20,480938,100.0,100.0,0.0,9.0,9.0,0.9808425748869404,0.9808425748869404,29548
20,481243,100.0,100.0,0.0,9.0,9.0,0.984579472822707,0.984579472822707,47992
20,484973,100.0,100.0,0.0,9.0,9.0,0.978408501156036,0.978408501156036,47998
20,488199,100.0,100.0,0.0,9.0,9.0,0.9868357324213876,0.9868357324213876,33985
20,495564,100.0,100.0,0.0,9.0,9.0,0.9845794725550611,0.9845794725550611,47999
20,500483,100.0,100.0,0.0,9.0,9.0,0.9801480408991381,0.9801480408991381,38332
20,501834,100.0,100.0,0.0,9.0,9.0,0.9784097610395318,0.9784097610395318,26132
20,502367,100.0,100.0,0.0,9.0,9.0,0.9847538190278204,0.9847538190278204,17095
20,503664,100.0,100.0,0.0,9.0,9.0,0.9845807773829164,0.9845807773829164,47987
20,506424,100.0,100.0,0.0,9.0,9.0,0.9908273873355185,0.9908273873355185,47988
20,516977,100.0,100.0,0.0,9.0,9.0,0.9849950358012554,0.9849950358012554,38941
20,521288,100.0,100.0,0.0,9.0,9.0,0.9845791153750253,0.9845791153750253,47122
20,525219,100.0,100.0,0.0,9.0,9.0,0.9790942217327863,0.9790942217327863,47999
20,559035,100.0,100.0,0.0,9.0,9.0,0.9784090863110755,0.9784090863110755,30186
20,562601,100.0,100.0,0.0,9.0,9.0,0.9900536912292366,0.9900536912292366,47978
20,577111,100.0,100.0,0.0,9.0,9.0,0.9785071366477577,0.9785071366477577,27083
20,581757,100.0,100.0,0.0,9.0,9.0,0.9784088839516277,0.9784088839516277,31659
20,594585,100.0,100.0,0.0,9.0,9.0,0.9845829828624898,0.9845829828624898,27003
20,601866,100.0,100.0,0.0,9.0,9.0,0.9815707341140687,0.9815707341140687,21382
20,602931,100.0,100.0,0.0,9.0,9.0,0.9784074722394227,0.9784074722394227,47999
20,612515,100.0,100.0,0.0,9.0,9.0,0.9784091961223638,0.9784091961223638,39133
20,620914,100.0,100.0,0.0,9.0,9.0,0.9845786515163795,0.9845786515163795,44250
20,633996,100.0,100.0,0.0,9.0,9.0,0.9845800000387691,0.9845800000387691,47999
20,634332,100.0,100.0,0.0,9.0,9.0,0.9784074722394227,0.9784074722394227,47999
20,642876,100.0,100.0,0.0,9.0,9.0,0.9845794770388488,0.9845794770388488,47882
20,647143,100.0,100.0,0.0,9.0,9.0,0.9877267986501009,0.9877267986501009,24006
20,65535,100.0,100.0,0.0,9.0,9.0,0.984579472822707,0.984579472822707,47992
20,658466,100.0,100.0,0.0,9.0,9.0,0.9845794725550611,0.9845794725550611,47999
20,665135,100.0,100.0,0.0,9.0,9.0,0.9784095431806799,0.9784095431806799,47997
20,671634,100.0,100.0,0.0,9.0,9.0,0.9845794728609485,0.9845794728609485,47991
20,674312,100.0,100.0,0.0,9.0,9.0,0.9784074722394227,0.9784074722394227,47999
20,675296,100.0,100.0,0.0,9.0,9.0,0.9784096751912931,0.9784096751912931,47996
20,676063,100.0,100.0,0.0,9.0,9.0,0.9784074724673809,0.9784074724673809,47995
20,689611,100.0,100.0,0.0,9.0,9.0,0.9804696415517453,0.9804696415517453,27961
20,692469,100.0,100.0,0.0,9.0,9.0,0.984572813010579,0.984572813010579,44112
20,708082,100.0,100.0,0.0,9.0,9.0,0.9784136979647313,0.9784136979647313,25063
20,719490,100.0,100.0,0.0,9.0,9.0,0.984579472822707,0.984579472822707,47992
20,720719,100.0,100.0,0.0,9.0,9.0,0.9784074722964087,0.9784074722964087,47998
